product_name,product_category,product_vendor,product_manufacturing_date,quantity,order_time,cust_name
Product_1753219168,Grocery,Vendor A,2025-07-22 16:19:28.488980,,,
Product_1753219173,Clothing,Vendor E,2025-07-22 16:19:33.498110,,,
Product_1753219178,Toys,Vendor B,2025-07-22 16:19:38.508996,,,
Product_1753219183,Grocery,Vendor E,2025-07-22 16:19:43.520012,,,
Product_1753219188,Grocery,Vendor A,2025-07-22 16:19:48.529685,,,
Product_1753219193,Toys,Vendor E,2025-07-22 16:19:53.540428,,,
Product_1753219198,Books,Vendor A,2025-07-22 16:19:58.550768,,,
Product_1753219203,Toys,Vendor B,2025-07-22 16:20:03.562098,,,
Product_1753219208,Books,Vendor D,2025-07-22 16:20:08.573293,,,
Product_1753219213,Electronics,Vendor A,2025-07-22 16:20:13.584395,,,
Product_1753219218,Books,Vendor E,2025-07-22 16:20:18.589763,,,
Product_1753219223,Clothing,Vendor B,2025-07-22 16:20:23.596111,,,
Product_1753219228,Books,Vendor A,2025-07-22 16:20:28.600526,,,
Product_1753219233,Grocery,Vendor B,2025-07-22 16:20:33.605733,,,
Product_1753219238,Electronics,Vendor A,2025-07-22 16:20:38.609890,,,
Product_1753219243,Grocery,Vendor A,2025-07-22 16:20:43.621583,,,
Product_1753219248,Clothing,Vendor B,2025-07-22 16:20:48.721873,,,
Product_1753219253,Clothing,Vendor D,2025-07-22 16:20:53.726429,,,
Product_1753219258,Toys,Vendor C,2025-07-22 16:20:58.735360,,,
Product_1753219263,Electronics,Vendor C,2025-07-22 16:21:03.744505,,,
Product_1753219268,Electronics,Vendor B,2025-07-22 16:21:08.748973,,,
Product_1753219273,Clothing,Vendor C,2025-07-22 16:21:13.861989,,,
Product_1753219278,Toys,Vendor E,2025-07-22 16:21:18.876737,,,
Product_1753219283,Clothing,Vendor A,2025-07-22 16:21:23.886595,,,
Product_1753219288,Toys,Vendor D,2025-07-22 16:21:28.897917,,,
Product_1753219293,Toys,Vendor B,2025-07-22 16:21:33.909221,,,
Product_1753219298,Grocery,Vendor E,2025-07-22 16:21:38.939523,,,
Product_1753219303,Books,Vendor E,2025-07-22 16:21:43.949847,,,
Product_1753219308,Toys,Vendor E,2025-07-22 16:21:48.960823,,,
Product_1753219313,Toys,Vendor D,2025-07-22 16:21:53.970188,,,
Product_1753219318,Electronics,Vendor D,2025-07-22 16:21:58.981376,,,
Product_1753219323,Books,Vendor B,2025-07-22 16:22:03.992510,,,
Product_1753219329,Clothing,Vendor D,2025-07-22 16:22:09.003376,,,
Product_1753219334,Grocery,Vendor B,2025-07-22 16:22:14.014230,,,
Product_1753219339,Clothing,Vendor E,2025-07-22 16:22:19.025654,,,
Product_1753219344,Electronics,Vendor D,2025-07-22 16:22:24.035130,,,
Product_1753219349,Toys,Vendor B,2025-07-22 16:22:29.039619,,,
Product_1753219354,Toys,Vendor D,2025-07-22 16:22:34.050566,,,
Product_1753219359,Toys,Vendor D,2025-07-22 16:22:39.061479,,,
Product_1753219364,Clothing,Vendor E,2025-07-22 16:22:44.066942,,,
Product_1753219369,Electronics,Vendor A,2025-07-22 16:22:49.076617,,,
Product_1753219374,Grocery,Vendor B,2025-07-22 16:22:54.085865,,,
Product_1753219379,Books,Vendor D,2025-07-22 16:22:59.092248,,,
Product_1753219384,Books,Vendor C,2025-07-22 16:23:04.097731,,,
Product_1753219389,Books,Vendor A,2025-07-22 16:23:09.103713,,,
Product_1753219394,Toys,Vendor C,2025-07-22 16:23:14.109402,,,
Product_1753219399,Electronics,Vendor A,2025-07-22 16:23:19.121875,,,
Product_1753219404,Electronics,Vendor C,2025-07-22 16:23:24.129619,,,
Product_1753219409,Toys,Vendor D,2025-07-22 16:23:29.134624,,,
Product_1753219414,Grocery,Vendor A,2025-07-22 16:23:34.142566,,,
Product_1753219419,Clothing,Vendor E,2025-07-22 16:23:39.152850,,,
Product_1753219424,Books,Vendor D,2025-07-22 16:23:44.158618,,,
Product_1753219429,Books,Vendor A,2025-07-22 16:23:49.164428,,,
Product_1753219434,Clothing,Vendor D,2025-07-22 16:23:54.179257,,,
Product_1753219439,Books,Vendor C,2025-07-22 16:23:59.186059,,,
Product_1753219444,Books,Vendor B,2025-07-22 16:24:04.191904,,,
Product_1753219449,Toys,Vendor D,2025-07-22 16:24:09.512428,,,
Product_1753219454,Clothing,Vendor B,2025-07-22 16:24:14.521727,,,
Product_1753219459,Clothing,Vendor B,2025-07-22 16:24:19.530215,,,
Product_1753219464,Grocery,Vendor C,2025-07-22 16:24:24.536042,,,
Product_1753219469,Books,Vendor E,2025-07-22 16:24:29.545754,,,
Product_1753219474,Books,Vendor E,2025-07-22 16:24:34.550569,,,
Product_1753219479,Toys,Vendor A,2025-07-22 16:24:39.561610,,,
Product_1753219484,Grocery,Vendor B,2025-07-22 16:24:44.570511,,,
Product_1753219489,Toys,Vendor A,2025-07-22 16:24:49.577192,,,
Product_1753219494,Grocery,Vendor B,2025-07-22 16:24:54.586505,,,
Product_1753219499,Toys,Vendor C,2025-07-22 16:24:59.593370,,,
Product_1753219504,Toys,Vendor E,2025-07-22 16:25:04.600347,,,
Product_1753219509,Toys,Vendor D,2025-07-22 16:25:09.610670,,,
Product_1753219514,Clothing,Vendor B,2025-07-22 16:25:14.622966,,,
Product_1753219519,Books,Vendor E,2025-07-22 16:25:19.629751,,,
Product_1753219524,Toys,Vendor D,2025-07-22 16:25:24.635678,,,
Product_1753219529,Clothing,Vendor C,2025-07-22 16:25:29.648024,,,
Product_1753219534,Electronics,Vendor B,2025-07-22 16:25:34.660180,,,
Product_1753219539,Books,Vendor E,2025-07-22 16:25:39.672610,,,
Product_1753219544,Books,Vendor A,2025-07-22 16:25:44.678966,,,
Product_1753219549,Books,Vendor B,2025-07-22 16:25:49.692079,,,
Product_1753219554,Clothing,Vendor A,2025-07-22 16:25:54.704584,,,
Product_1753219559,Grocery,Vendor C,2025-07-22 16:25:59.718852,,,
Product_1753219564,Grocery,Vendor E,2025-07-22 16:26:04.729272,,,
Product_1753219569,Toys,Vendor D,2025-07-22 16:26:09.740689,,,
Product_1753219574,Toys,Vendor A,2025-07-22 16:26:14.746608,,,
Product_1753219579,Clothing,Vendor C,2025-07-22 16:26:19.757503,,,
Product_1753219584,Grocery,Vendor E,2025-07-22 16:26:24.769286,,,
Product_1753219589,Electronics,Vendor C,2025-07-22 16:26:29.784952,,,
Product_1753219594,Clothing,Vendor B,2025-07-22 16:26:34.797234,,,
Product_1753219599,Electronics,Vendor B,2025-07-22 16:26:39.807478,,,
Product_1753219604,Books,Vendor D,2025-07-22 16:26:44.821112,,,
Product_1753219609,Grocery,Vendor E,2025-07-22 16:26:49.835887,,,
Product_1753219614,Clothing,Vendor C,2025-07-22 16:26:54.846829,,,
Product_1753219619,Grocery,Vendor E,2025-07-22 16:26:59.859153,,,
Product_1753219624,Books,Vendor B,2025-07-22 16:27:04.871643,,,
Product_1753219629,Books,Vendor C,2025-07-22 16:27:09.877749,,,
Product_1753219634,Books,Vendor D,2025-07-22 16:27:14.884662,,,
Product_1753219639,Grocery,Vendor E,2025-07-22 16:27:19.897428,,,
Product_1753219644,Grocery,Vendor E,2025-07-22 16:27:24.903849,,,
Product_1753219649,Grocery,Vendor A,2025-07-22 16:27:29.915242,,,
Product_1753219654,Clothing,Vendor E,2025-07-22 16:27:34.927681,,,
Product_1753219659,Clothing,Vendor E,2025-07-22 16:27:39.935076,,,
Product_1753219664,Grocery,Vendor A,2025-07-22 16:27:44.948712,,,
Product_1753219669,Toys,Vendor A,2025-07-22 16:27:49.961432,,,
Product_1753219674,Grocery,Vendor C,2025-07-22 16:27:54.967720,,,
Product_1753219679,Toys,Vendor C,2025-07-22 16:27:59.979125,,,
Product_1753219684,Clothing,Vendor E,2025-07-22 16:28:04.985117,,,
Product_1753219690,Books,Vendor E,2025-07-22 16:28:10.011215,,,
Product_1753219695,Electronics,Vendor B,2025-07-22 16:28:15.021730,,,
Product_1753219700,Toys,Vendor D,2025-07-22 16:28:20.028596,,,
Product_1753219705,Electronics,Vendor E,2025-07-22 16:28:25.039256,,,
Product_1753219710,Electronics,Vendor B,2025-07-22 16:28:30.051728,,,
Product_1753219715,Grocery,Vendor C,2025-07-22 16:28:35.061952,,,
Product_1753219720,Books,Vendor D,2025-07-22 16:28:40.068746,,,
Product_1753219725,Toys,Vendor C,2025-07-22 16:28:45.079529,,,
Product_1753219730,Clothing,Vendor A,2025-07-22 16:28:50.090153,,,
Product_1753219735,Grocery,Vendor D,2025-07-22 16:28:55.100537,,,
Product_1753219740,Clothing,Vendor A,2025-07-22 16:29:00.107619,,,
Product_1753219745,Electronics,Vendor E,2025-07-22 16:29:05.117408,,,
Product_1753219750,Electronics,Vendor C,2025-07-22 16:29:10.125830,,,
Product_1753219755,Grocery,Vendor A,2025-07-22 16:29:15.135256,,,
Product_1753219760,Electronics,Vendor D,2025-07-22 16:29:20.145929,,,
Product_1753219765,Toys,Vendor D,2025-07-22 16:29:25.156529,,,
Product_1753219770,Grocery,Vendor D,2025-07-22 16:29:30.166961,,,
Product_1753219775,Toys,Vendor B,2025-07-22 16:29:35.176825,,,
Product_1753219780,Electronics,Vendor E,2025-07-22 16:29:40.188001,,,
Product_1753219785,Grocery,Vendor E,2025-07-22 16:29:45.197757,,,
Product_1753219790,Grocery,Vendor A,2025-07-22 16:29:50.240057,,,
Product_1753219795,Clothing,Vendor C,2025-07-22 16:29:55.250354,,,
Product_1753219800,Grocery,Vendor A,2025-07-22 16:30:00.260981,,,
Product_1753219805,Grocery,Vendor C,2025-07-22 16:30:05.266646,,,
Product_1753219810,Books,Vendor D,2025-07-22 16:30:10.278156,,,
Product_1753219815,Electronics,Vendor A,2025-07-22 16:30:15.284403,,,
Product_1753219820,Books,Vendor D,2025-07-22 16:30:20.292411,,,
Product_1753219825,Toys,Vendor B,2025-07-22 16:30:25.298233,,,
Product_1753219830,Clothing,Vendor E,2025-07-22 16:30:30.304570,,,
Product_1753219835,Electronics,Vendor B,2025-07-22 16:30:35.337249,,,
Product_1753219840,Books,Vendor C,2025-07-22 16:30:40.361508,,,
Product_1753219845,Clothing,Vendor E,2025-07-22 16:30:45.374143,,,
Product_1753219850,Electronics,Vendor D,2025-07-22 16:30:50.381633,,,
Product_1753219855,Electronics,Vendor A,2025-07-22 16:30:55.389924,,,
Product_1753219860,Books,Vendor C,2025-07-22 16:31:00.398020,,,
Product_1753219865,Electronics,Vendor C,2025-07-22 16:31:05.403687,,,
Product_1753219870,Clothing,Vendor C,2025-07-22 16:31:10.414315,,,
Product_1753219875,Grocery,Vendor D,2025-07-22 16:31:15.424321,,,
Product_1753219880,Grocery,Vendor C,2025-07-22 16:31:20.438138,,,
Product_1753219885,Electronics,Vendor E,2025-07-22 16:31:25.448263,,,
Product_1753219890,Electronics,Vendor B,2025-07-22 16:31:30.454035,,,
Product_1753219895,Grocery,Vendor D,2025-07-22 16:31:35.465143,,,
Product_1753219900,Clothing,Vendor B,2025-07-22 16:31:40.475539,,,
Product_1753219905,Electronics,Vendor D,2025-07-22 16:31:45.487725,,,
Product_1753219910,Clothing,Vendor D,2025-07-22 16:31:50.499239,,,
Product_1753219915,Electronics,Vendor B,2025-07-22 16:31:55.508731,,,
Product_1753219920,Electronics,Vendor E,2025-07-22 16:32:00.520167,,,
Product_1753219925,Electronics,Vendor E,2025-07-22 16:32:05.532803,,,
Product_1753219930,Books,Vendor C,2025-07-22 16:32:10.545691,,,
Product_1753219935,Clothing,Vendor C,2025-07-22 16:32:15.555810,,,
Product_1753219940,Clothing,Vendor C,2025-07-22 16:32:20.570038,,,
Product_1753219945,Toys,Vendor E,2025-07-22 16:32:25.576248,,,
Product_1753219950,Electronics,Vendor C,2025-07-22 16:32:30.588194,,,
Product_1753219955,Grocery,Vendor B,2025-07-22 16:32:35.593967,,,
Product_1753219960,Toys,Vendor B,2025-07-22 16:32:40.611531,,,
Product_1753219965,Toys,Vendor D,2025-07-22 16:32:45.623456,,,
Product_1753219970,Toys,Vendor A,2025-07-22 16:32:50.632473,,,
Product_1753219975,Electronics,Vendor A,2025-07-22 16:32:55.644502,,,
Product_1753219980,Toys,Vendor A,2025-07-22 16:33:00.656484,,,
Product_1753219985,Electronics,Vendor B,2025-07-22 16:33:05.756176,,,
Product_1753219990,Grocery,Vendor C,2025-07-22 16:33:10.768715,,,
Product_1753219995,Electronics,Vendor E,2025-07-22 16:33:15.783110,,,
Product_1753220000,Toys,Vendor D,2025-07-22 16:33:20.893252,,,
Product_1753220005,Clothing,Vendor A,2025-07-22 16:33:25.907314,,,
Product_1753220010,Grocery,Vendor B,2025-07-22 16:33:30.918397,,,
Product_1753220015,Grocery,Vendor E,2025-07-22 16:33:35.929429,,,
Product_1753220020,Grocery,Vendor E,2025-07-22 16:33:40.941000,,,
Product_1753220025,Clothing,Vendor E,2025-07-22 16:33:45.952459,,,
Product_1753220030,Books,Vendor E,2025-07-22 16:33:50.963022,,,
Product_1753220035,Electronics,Vendor A,2025-07-22 16:33:55.974105,,,
Product_1753220040,Electronics,Vendor A,2025-07-22 16:34:00.984236,,,
Product_1753220045,Electronics,Vendor E,2025-07-22 16:34:05.995147,,,
Product_1753220051,Electronics,Vendor E,2025-07-22 16:34:11.002090,,,
Product_1753220056,Electronics,Vendor A,2025-07-22 16:34:16.013650,,,
Product_1753220061,Books,Vendor D,2025-07-22 16:34:21.025486,,,
Product_1753220066,Grocery,Vendor D,2025-07-22 16:34:26.038954,,,
Product_1753220071,Grocery,Vendor D,2025-07-22 16:34:31.045863,,,
Product_1753220076,Grocery,Vendor B,2025-07-22 16:34:36.051704,,,
Product_1753220081,Toys,Vendor E,2025-07-22 16:34:41.062200,,,
Product_1753220086,Toys,Vendor A,2025-07-22 16:34:46.072434,,,
Product_1753220091,Electronics,Vendor E,2025-07-22 16:34:51.084824,,,
Product_1753220096,Clothing,Vendor E,2025-07-22 16:34:56.097046,,,
Product_1753220101,Clothing,Vendor C,2025-07-22 16:35:01.107527,,,
Product_1753220106,Toys,Vendor B,2025-07-22 16:35:06.115455,,,
Product_1753220111,Grocery,Vendor A,2025-07-22 16:35:11.122836,,,
Product_1753220116,Clothing,Vendor E,2025-07-22 16:35:16.135890,,,
Product_1753220121,Electronics,Vendor D,2025-07-22 16:35:21.147667,,,
Product_1753220126,Clothing,Vendor E,2025-07-22 16:35:26.156595,,,
Product_1753220131,Clothing,Vendor C,2025-07-22 16:35:31.169613,,,
Product_1753220136,Books,Vendor D,2025-07-22 16:35:36.181245,,,
Product_1753220141,Electronics,Vendor C,2025-07-22 16:35:41.189289,,,
Product_1753220146,Toys,Vendor C,2025-07-22 16:35:46.195221,,,
Product_1753220151,Electronics,Vendor C,2025-07-22 16:35:51.202409,,,
Product_1753220156,Grocery,Vendor D,2025-07-22 16:35:56.211169,,,
Product_1753220161,Toys,Vendor D,2025-07-22 16:36:01.222571,,,
Product_1753220166,Grocery,Vendor A,2025-07-22 16:36:06.230904,,,
Product_1753220171,Clothing,Vendor C,2025-07-22 16:36:11.263660,,,
Product_1753220176,Grocery,Vendor B,2025-07-22 16:36:16.299642,,,
Product_1753220181,Toys,Vendor C,2025-07-22 16:36:21.314705,,,
Product_1753220186,Electronics,Vendor C,2025-07-22 16:36:26.325865,,,
Product_1753220191,Clothing,Vendor B,2025-07-22 16:36:31.337714,,,
Product_1753220196,Toys,Vendor B,2025-07-22 16:36:36.349703,,,
Product_1753220201,Toys,Vendor E,2025-07-22 16:36:41.362345,,,
Product_1753220206,Books,Vendor B,2025-07-22 16:36:46.373226,,,
Product_1753220211,Electronics,Vendor E,2025-07-22 16:36:51.386373,,,
Product_1753220216,Toys,Vendor E,2025-07-22 16:36:56.392330,,,
Product_1753220221,Electronics,Vendor B,2025-07-22 16:37:01.403472,,,
Product_1753220226,Clothing,Vendor E,2025-07-22 16:37:06.416486,,,
Product_1753220231,Grocery,Vendor D,2025-07-22 16:37:11.424806,,,
Product_1753220236,Books,Vendor E,2025-07-22 16:37:16.438207,,,
Product_1753220241,Books,Vendor A,2025-07-22 16:37:21.449623,,,
Product_1753220246,Grocery,Vendor E,2025-07-22 16:37:26.462182,,,
Product_1753220251,Toys,Vendor E,2025-07-22 16:37:31.472978,,,
Product_1753220256,Grocery,Vendor C,2025-07-22 16:37:36.485483,,,
Product_1753220261,Clothing,Vendor E,2025-07-22 16:37:41.495611,,,
Product_1753220266,Clothing,Vendor E,2025-07-22 16:37:46.506994,,,
Product_1753220271,Clothing,Vendor D,2025-07-22 16:37:51.517850,,,
Product_1753220276,Toys,Vendor D,2025-07-22 16:37:56.529648,,,
Product_1753220281,Clothing,Vendor D,2025-07-22 16:38:01.536712,,,
Product_1753220286,Grocery,Vendor E,2025-07-22 16:38:06.549740,,,
Product_1753220291,Toys,Vendor E,2025-07-22 16:38:11.556080,,,
Product_1753220296,Grocery,Vendor B,2025-07-22 16:38:16.576182,,,
Product_1753220301,Grocery,Vendor D,2025-07-22 16:38:21.587278,,,
Product_1753220306,Clothing,Vendor C,2025-07-22 16:38:26.594612,,,
Product_1753220311,Grocery,Vendor E,2025-07-22 16:38:31.600782,,,
Product_1753220316,Electronics,Vendor B,2025-07-22 16:38:36.613835,,,
Product_1753220321,Electronics,Vendor E,2025-07-22 16:38:41.626890,,,
Product_1753220326,Grocery,Vendor A,2025-07-22 16:38:46.639049,,,
Product_1753220331,Books,Vendor A,2025-07-22 16:38:51.651975,,,
Product_1753220336,Clothing,Vendor C,2025-07-22 16:38:56.659035,,,
Product_1753220341,Clothing,Vendor A,2025-07-22 16:39:01.670819,,,
Product_1753220346,Grocery,Vendor A,2025-07-22 16:39:06.677801,,,
Product_1753220351,Electronics,Vendor B,2025-07-22 16:39:11.690834,,,
Product_1753220356,Books,Vendor D,2025-07-22 16:39:16.703162,,,
Product_1753220361,Books,Vendor C,2025-07-22 16:39:21.715559,,,
Product_1753220366,Books,Vendor E,2025-07-22 16:39:26.727925,,,
Product_1753220371,Toys,Vendor E,2025-07-22 16:39:31.741476,,,
Product_1753220376,Grocery,Vendor B,2025-07-22 16:39:36.754610,,,
Product_1753220381,Toys,Vendor B,2025-07-22 16:39:41.766434,,,
Product_1753220386,Books,Vendor D,2025-07-22 16:39:46.778422,,,
Product_1753220391,Grocery,Vendor A,2025-07-22 16:39:51.790633,,,
Product_1753220396,Electronics,Vendor D,2025-07-22 16:39:56.801889,,,
Product_1753220401,Books,Vendor A,2025-07-22 16:40:01.809245,,,
Product_1753220406,Electronics,Vendor B,2025-07-22 16:40:06.822519,,,
Product_1753220411,Clothing,Vendor B,2025-07-22 16:40:11.835709,,,
Product_1753220416,Toys,Vendor B,2025-07-22 16:40:16.841327,,,
Product_1753220421,Electronics,Vendor D,2025-07-22 16:40:21.860256,,,
Product_1753220426,Books,Vendor A,2025-07-22 16:40:26.872255,,,
Product_1753220431,Clothing,Vendor B,2025-07-22 16:40:31.888742,,,
Product_1753220436,Clothing,Vendor A,2025-07-22 16:40:36.901400,,,
Product_1753220441,Electronics,Vendor E,2025-07-22 16:40:41.914074,,,
Product_1753220446,Grocery,Vendor E,2025-07-22 16:40:46.926624,,,
Product_1753220451,Grocery,Vendor B,2025-07-22 16:40:51.939739,,,
Product_1753220456,Electronics,Vendor D,2025-07-22 16:40:56.951179,,,
Product_1753220461,Books,Vendor D,2025-07-22 16:41:01.964084,,,
Product_1753220466,Books,Vendor D,2025-07-22 16:41:06.974194,,,
Product_1753220471,Toys,Vendor E,2025-07-22 16:41:11.984493,,,
Product_1753220476,Toys,Vendor C,2025-07-22 16:41:16.997328,,,
Product_1753220482,Toys,Vendor A,2025-07-22 16:41:22.010340,,,
Product_1753220487,Electronics,Vendor E,2025-07-22 16:41:27.017583,,,
Product_1753220492,Electronics,Vendor A,2025-07-22 16:41:32.030687,,,
Product_1753220497,Electronics,Vendor B,2025-07-22 16:41:37.043054,,,
Product_1753220502,Clothing,Vendor B,2025-07-22 16:41:42.048123,,,
Product_1753220507,Grocery,Vendor B,2025-07-22 16:41:47.069385,,,
Product_1753220512,Books,Vendor B,2025-07-22 16:41:52.080448,,,
Product_1753220517,Electronics,Vendor B,2025-07-22 16:41:57.088412,,,
Product_1753220522,Clothing,Vendor A,2025-07-22 16:42:02.100524,,,
Product_1753220527,Clothing,Vendor C,2025-07-22 16:42:07.111873,,,
Product_1753220532,Grocery,Vendor B,2025-07-22 16:42:12.124520,,,
Product_1753220537,Clothing,Vendor B,2025-07-22 16:42:17.135940,,,
Product_1753220542,Toys,Vendor C,2025-07-22 16:42:22.147279,,,
Product_1753220547,Books,Vendor A,2025-07-22 16:42:27.160149,,,
Product_1753220552,Clothing,Vendor B,2025-07-22 16:42:32.172003,,,
Product_1753220557,Grocery,Vendor B,2025-07-22 16:42:37.179061,,,
Product_1753220562,Toys,Vendor C,2025-07-22 16:42:42.191452,,,
Product_1753220567,Electronics,Vendor E,2025-07-22 16:42:47.204143,,,
Product_1753220572,Electronics,Vendor A,2025-07-22 16:42:52.210532,,,
Product_1753220577,Clothing,Vendor C,2025-07-22 16:42:57.222192,,,
Product_1753220582,Grocery,Vendor A,2025-07-22 16:43:02.233857,,,
Product_1753220587,Toys,Vendor E,2025-07-22 16:43:07.245460,,,
Product_1753220592,Electronics,Vendor E,2025-07-22 16:43:12.257322,,,
Product_1753220597,Clothing,Vendor D,2025-07-22 16:43:17.267804,,,
Product_1753220602,Grocery,Vendor E,2025-07-22 16:43:22.278428,,,
Product_1753220607,Books,Vendor C,2025-07-22 16:43:27.290483,,,
Product_1753220612,Grocery,Vendor C,2025-07-22 16:43:32.301827,,,
Product_1753220617,Toys,Vendor A,2025-07-22 16:43:37.312515,,,
Product_1753220622,Electronics,Vendor E,2025-07-22 16:43:42.325621,,,
Product_1753220627,Books,Vendor E,2025-07-22 16:43:47.336642,,,
Product_1753220632,Electronics,Vendor C,2025-07-22 16:43:52.348791,,,
Product_1753220637,Toys,Vendor A,2025-07-22 16:43:57.358561,,,
Product_1753220642,Clothing,Vendor A,2025-07-22 16:44:02.365183,,,
Product_1753220647,Clothing,Vendor E,2025-07-22 16:44:07.372405,,,
Product_1753220652,Grocery,Vendor B,2025-07-22 16:44:12.379371,,,
Product_1753220657,Books,Vendor B,2025-07-22 16:44:17.385616,,,
Product_1753220662,Grocery,Vendor E,2025-07-22 16:44:22.396776,,,
Product_1753220667,Books,Vendor B,2025-07-22 16:44:27.418213,,,
Product_1753220672,Grocery,Vendor C,2025-07-22 16:44:32.515999,,,
Product_1753220677,Grocery,Vendor B,2025-07-22 16:44:37.563354,,,
Product_1753220682,Toys,Vendor E,2025-07-22 16:44:42.572154,,,
Product_1753220687,Grocery,Vendor D,2025-07-22 16:44:47.584966,,,
Product_1753220692,Toys,Vendor E,2025-07-22 16:44:52.595595,,,
Product_1753220697,Electronics,Vendor C,2025-07-22 16:44:57.605046,,,
Product_1753220702,Clothing,Vendor B,2025-07-22 16:45:02.616571,,,
Product_1753220707,Electronics,Vendor B,2025-07-22 16:45:07.626183,,,
Product_1753220712,Toys,Vendor E,2025-07-22 16:45:12.634340,,,
Product_1753220717,Clothing,Vendor D,2025-07-22 16:45:17.646043,,,
