id,product_name,product_category,product_vendor,product_manufacturing_date,product_expiry_date
233,Product_1753218462,Toys,Vendor B,2025-07-22 16:07:42.130295+00:00,2026-04-05 16:07:42.130295+00:00
234,Product_1753218467,Grocery,Vendor D,2025-07-22 16:07:47.140877+00:00,2026-03-30 16:07:47.140877+00:00
235,Product_1753218472,Clothing,Vendor D,2025-07-22 16:07:52.153137+00:00,2025-10-09 16:07:52.153137+00:00
236,Product_1753218477,Toys,Vendor A,2025-07-22 16:07:57.164534+00:00,2026-07-09 16:07:57.164534+00:00
237,Product_1753218482,Toys,Vendor C,2025-07-22 16:08:02.174868+00:00,2026-01-05 16:08:02.174868+00:00
238,Product_1753218487,Toys,Vendor B,2025-07-22 16:08:07.179363+00:00,2025-08-30 16:08:07.179363+00:00
239,Product_1753218492,Toys,Vendor B,2025-07-22 16:08:12.191737+00:00,2026-07-06 16:08:12.191737+00:00
240,Product_1753218497,Clothing,Vendor D,2025-07-22 16:08:17.199752+00:00,2025-10-17 16:08:17.199752+00:00
241,Product_1753218502,Electronics,Vendor C,2025-07-22 16:08:22.205125+00:00,2025-10-12 16:08:22.205125+00:00
242,Product_1753218507,Toys,Vendor E,2025-07-22 16:08:27.216529+00:00,2026-07-04 16:08:27.216529+00:00
243,Product_1753218512,Grocery,Vendor D,2025-07-22 16:08:32.221612+00:00,2026-02-04 16:08:32.221612+00:00
244,Product_1753218517,Clothing,Vendor C,2025-07-22 16:08:37.231088+00:00,2026-04-22 16:08:37.231088+00:00
245,Product_1753218522,Clothing,Vendor E,2025-07-22 16:08:42.240533+00:00,2025-09-12 16:08:42.240533+00:00
246,Product_1753218527,Clothing,Vendor D,2025-07-22 16:08:47.246229+00:00,2026-04-27 16:08:47.246229+00:00
247,Product_1753218532,Toys,Vendor E,2025-07-22 16:08:52.255733+00:00,2026-02-04 16:08:52.255733+00:00
248,Product_1753218537,Books,Vendor E,2025-07-22 16:08:57.265314+00:00,2025-12-25 16:08:57.265314+00:00
249,Product_1753218542,Grocery,Vendor A,2025-07-22 16:09:02.273626+00:00,2026-06-23 16:09:02.273626+00:00
250,Product_1753218547,Grocery,Vendor B,2025-07-22 16:09:07.278841+00:00,2025-11-25 16:09:07.278841+00:00
251,Product_1753218552,Electronics,Vendor E,2025-07-22 16:09:12.288456+00:00,2025-11-04 16:09:12.288456+00:00
252,Product_1753218557,Toys,Vendor E,2025-07-22 16:09:17.293796+00:00,2026-06-24 16:09:17.293796+00:00
253,Product_1753218562,Books,Vendor E,2025-07-22 16:09:22.299088+00:00,2025-10-24 16:09:22.299088+00:00
254,Product_1753218567,Books,Vendor D,2025-07-22 16:09:27.308106+00:00,2025-10-04 16:09:27.308106+00:00
255,Product_1753218572,Toys,Vendor C,2025-07-22 16:09:32.313153+00:00,2025-10-18 16:09:32.313153+00:00
256,Product_1753218577,Books,Vendor A,2025-07-22 16:09:37.324248+00:00,2026-06-21 16:09:37.324248+00:00
257,Product_1753218582,Books,Vendor E,2025-07-22 16:09:42.333300+00:00,2026-03-18 16:09:42.333300+00:00
258,Product_1753218587,Clothing,Vendor D,2025-07-22 16:09:47.342437+00:00,2026-01-21 16:09:47.342437+00:00
259,Product_1753218592,Electronics,Vendor D,2025-07-22 16:09:52.348000+00:00,2026-01-30 16:09:52.348000+00:00
260,Product_1753218597,Toys,Vendor A,2025-07-22 16:09:57.353636+00:00,2026-04-26 16:09:57.353636+00:00
261,Product_1753218602,Electronics,Vendor E,2025-07-22 16:10:02.359064+00:00,2026-01-22 16:10:02.359064+00:00
262,Product_1753218607,Clothing,Vendor A,2025-07-22 16:10:07.370531+00:00,2025-09-28 16:10:07.370531+00:00
263,Product_1753218612,Books,Vendor A,2025-07-22 16:10:12.376144+00:00,2025-09-18 16:10:12.376144+00:00
264,Product_1753218617,Clothing,Vendor A,2025-07-22 16:10:17.387221+00:00,2026-03-29 16:10:17.387221+00:00
265,Product_1753218622,Books,Vendor D,2025-07-22 16:10:22.392779+00:00,2025-10-11 16:10:22.392779+00:00
266,Product_1753218627,Books,Vendor A,2025-07-22 16:10:27.403159+00:00,2025-12-05 16:10:27.403159+00:00
267,Product_1753218632,Books,Vendor D,2025-07-22 16:10:32.415073+00:00,2025-09-30 16:10:32.415073+00:00
268,Product_1753218637,Toys,Vendor A,2025-07-22 16:10:37.421160+00:00,2026-06-29 16:10:37.421160+00:00
269,Product_1753218642,Clothing,Vendor B,2025-07-22 16:10:42.425816+00:00,2025-12-13 16:10:42.425816+00:00
270,Product_1753218647,Toys,Vendor A,2025-07-22 16:10:47.430524+00:00,2026-07-22 16:10:47.430524+00:00
271,Product_1753218652,Toys,Vendor C,2025-07-22 16:10:52.435943+00:00,2025-10-17 16:10:52.435943+00:00
272,Product_1753218657,Clothing,Vendor A,2025-07-22 16:10:57.440384+00:00,2026-07-01 16:10:57.440384+00:00
273,Product_1753218662,Electronics,Vendor C,2025-07-22 16:11:02.445900+00:00,2026-01-01 16:11:02.445900+00:00
274,Product_1753218667,Toys,Vendor D,2025-07-22 16:11:07.451431+00:00,2026-03-12 16:11:07.451431+00:00
275,Product_1753218672,Toys,Vendor B,2025-07-22 16:11:12.462344+00:00,2026-07-13 16:11:12.462344+00:00
276,Product_1753218677,Grocery,Vendor A,2025-07-22 16:11:17.471663+00:00,2025-09-17 16:11:17.471663+00:00
277,Product_1753218682,Books,Vendor A,2025-07-22 16:11:22.477971+00:00,2025-09-11 16:11:22.477971+00:00
278,Product_1753218687,Books,Vendor E,2025-07-22 16:11:27.486696+00:00,2025-11-12 16:11:27.486696+00:00
279,Product_1753218692,Grocery,Vendor D,2025-07-22 16:11:32.491627+00:00,2026-04-23 16:11:32.491627+00:00
280,Product_1753218697,Books,Vendor A,2025-07-22 16:11:37.502733+00:00,2026-02-02 16:11:37.502733+00:00
281,Product_1753218702,Electronics,Vendor C,2025-07-22 16:11:42.514309+00:00,2025-11-23 16:11:42.514309+00:00
282,Product_1753218707,Clothing,Vendor C,2025-07-22 16:11:47.525338+00:00,2026-02-28 16:11:47.525338+00:00
283,Product_1753218712,Grocery,Vendor A,2025-07-22 16:11:52.530940+00:00,2025-10-22 16:11:52.530940+00:00
284,Product_1753218717,Grocery,Vendor C,2025-07-22 16:11:57.542290+00:00,2026-04-23 16:11:57.542290+00:00
285,Product_1753218722,Electronics,Vendor C,2025-07-22 16:12:02.550874+00:00,2026-06-28 16:12:02.550874+00:00
286,Product_1753218727,Books,Vendor B,2025-07-22 16:12:07.555894+00:00,2026-02-23 16:12:07.555894+00:00
287,Product_1753218732,Electronics,Vendor C,2025-07-22 16:12:12.567021+00:00,2026-05-09 16:12:12.567021+00:00
288,Product_1753218737,Grocery,Vendor B,2025-07-22 16:12:17.575973+00:00,2026-05-19 16:12:17.575973+00:00
289,Product_1753218742,Electronics,Vendor A,2025-07-22 16:12:22.582826+00:00,2026-07-13 16:12:22.582826+00:00
290,Product_1753218747,Toys,Vendor D,2025-07-22 16:12:27.591906+00:00,2026-06-22 16:12:27.591906+00:00
291,Product_1753218752,Toys,Vendor D,2025-07-22 16:12:32.604148+00:00,2026-01-08 16:12:32.604148+00:00
292,Product_1753218757,Books,Vendor D,2025-07-22 16:12:37.612650+00:00,2026-04-01 16:12:37.612650+00:00
293,Product_1753218762,Books,Vendor D,2025-07-22 16:12:42.621902+00:00,2026-01-10 16:12:42.621902+00:00
294,Product_1753218767,Clothing,Vendor C,2025-07-22 16:12:47.632786+00:00,2026-03-14 16:12:47.632786+00:00
295,Product_1753218772,Toys,Vendor C,2025-07-22 16:12:52.641570+00:00,2025-09-17 16:12:52.641570+00:00
296,Product_1753218777,Grocery,Vendor C,2025-07-22 16:12:57.652710+00:00,2026-04-08 16:12:57.652710+00:00
297,Product_1753218782,Books,Vendor A,2025-07-22 16:13:02.664396+00:00,2025-12-22 16:13:02.664396+00:00
298,Product_1753218787,Books,Vendor B,2025-07-22 16:13:07.674555+00:00,2026-05-13 16:13:07.674555+00:00
299,Product_1753218792,Toys,Vendor D,2025-07-22 16:13:12.685609+00:00,2026-04-09 16:13:12.685609+00:00
300,Product_1753218797,Toys,Vendor B,2025-07-22 16:13:17.695993+00:00,2025-08-26 16:13:17.695993+00:00
301,Product_1753218802,Toys,Vendor C,2025-07-22 16:13:22.706729+00:00,2026-03-03 16:13:22.706729+00:00
302,Product_1753218807,Electronics,Vendor C,2025-07-22 16:13:27.711959+00:00,2026-01-19 16:13:27.711959+00:00
303,Product_1753218812,Grocery,Vendor C,2025-07-22 16:13:32.717933+00:00,2026-01-08 16:13:32.717933+00:00
304,Product_1753218817,Clothing,Vendor B,2025-07-22 16:13:37.727297+00:00,2026-02-27 16:13:37.727297+00:00
305,Product_1753218822,Toys,Vendor B,2025-07-22 16:13:42.736190+00:00,2026-07-06 16:13:42.736190+00:00
306,Product_1753218827,Toys,Vendor E,2025-07-22 16:13:47.741491+00:00,2026-06-19 16:13:47.741491+00:00
307,Product_1753218832,Books,Vendor E,2025-07-22 16:13:52.750217+00:00,2025-09-24 16:13:52.750217+00:00
308,Product_1753218837,Clothing,Vendor C,2025-07-22 16:13:57.761293+00:00,2026-03-24 16:13:57.761293+00:00
309,Product_1753218842,Clothing,Vendor D,2025-07-22 16:14:02.772332+00:00,2026-01-06 16:14:02.772332+00:00
310,Product_1753218847,Clothing,Vendor A,2025-07-22 16:14:07.783215+00:00,2025-12-11 16:14:07.783215+00:00
311,Product_1753218852,Clothing,Vendor C,2025-07-22 16:14:12.794613+00:00,2026-01-03 16:14:12.794613+00:00
312,Product_1753218857,Grocery,Vendor D,2025-07-22 16:14:17.799625+00:00,2026-05-23 16:14:17.799625+00:00
313,Product_1753218862,Grocery,Vendor D,2025-07-22 16:14:22.809965+00:00,2026-05-12 16:14:22.809965+00:00
314,Product_1753218867,Clothing,Vendor B,2025-07-22 16:14:27.817553+00:00,2026-06-05 16:14:27.817553+00:00
315,Product_1753218872,Books,Vendor E,2025-07-22 16:14:32.827892+00:00,2025-11-09 16:14:32.827892+00:00
316,Product_1753218877,Clothing,Vendor E,2025-07-22 16:14:37.939535+00:00,2026-01-20 16:14:37.939535+00:00
317,Product_1753218882,Electronics,Vendor B,2025-07-22 16:14:42.945966+00:00,2026-07-04 16:14:42.945966+00:00
318,Product_1753218887,Books,Vendor B,2025-07-22 16:14:47.953306+00:00,2025-12-25 16:14:47.953306+00:00
319,Product_1753218892,Toys,Vendor B,2025-07-22 16:14:52.964482+00:00,2025-09-28 16:14:52.964482+00:00
320,Product_1753218897,Books,Vendor B,2025-07-22 16:14:57.969977+00:00,2026-06-04 16:14:57.969977+00:00
321,Product_1753218902,Toys,Vendor E,2025-07-22 16:15:02.981431+00:00,2026-05-21 16:15:02.981431+00:00
322,Product_1753218907,Toys,Vendor D,2025-07-22 16:15:07.991962+00:00,2025-12-11 16:15:07.991962+00:00
323,Product_1753218912,Books,Vendor E,2025-07-22 16:15:12.998991+00:00,2026-05-31 16:15:12.998991+00:00
324,Product_1753218918,Books,Vendor D,2025-07-22 16:15:18.010162+00:00,2025-09-24 16:15:18.010162+00:00
325,Product_1753218923,Electronics,Vendor B,2025-07-22 16:15:23.021177+00:00,2026-04-04 16:15:23.021177+00:00
326,Product_1753218928,Toys,Vendor C,2025-07-22 16:15:28.032556+00:00,2026-01-13 16:15:28.032556+00:00
327,Product_1753218933,Toys,Vendor E,2025-07-22 16:15:33.043731+00:00,2026-02-17 16:15:33.043731+00:00
328,Product_1753218938,Books,Vendor D,2025-07-22 16:15:38.055319+00:00,2025-10-05 16:15:38.055319+00:00
329,Product_1753218943,Books,Vendor B,2025-07-22 16:15:43.066565+00:00,2026-03-24 16:15:43.066565+00:00
330,Product_1753218948,Books,Vendor D,2025-07-22 16:15:48.075648+00:00,2026-02-10 16:15:48.075648+00:00
331,Product_1753218953,Books,Vendor A,2025-07-22 16:15:53.084283+00:00,2025-08-29 16:15:53.084283+00:00
332,Product_1753218958,Electronics,Vendor A,2025-07-22 16:15:58.094365+00:00,2025-10-16 16:15:58.094365+00:00
333,Product_1753218963,Clothing,Vendor C,2025-07-22 16:16:03.103507+00:00,2025-09-03 16:16:03.103507+00:00
334,Product_1753218968,Grocery,Vendor A,2025-07-22 16:16:08.112923+00:00,2026-02-15 16:16:08.112923+00:00
335,Product_1753218973,Electronics,Vendor A,2025-07-22 16:16:13.122767+00:00,2025-11-13 16:16:13.122767+00:00
336,Product_1753218978,Books,Vendor D,2025-07-22 16:16:18.133976+00:00,2025-10-09 16:16:18.133976+00:00
337,Product_1753218983,Books,Vendor C,2025-07-22 16:16:23.142776+00:00,2026-03-15 16:16:23.142776+00:00
338,Product_1753218988,Electronics,Vendor A,2025-07-22 16:16:28.151377+00:00,2026-06-01 16:16:28.151377+00:00
339,Product_1753218993,Books,Vendor B,2025-07-22 16:16:33.159047+00:00,2026-07-04 16:16:33.159047+00:00
340,Product_1753218998,Clothing,Vendor B,2025-07-22 16:16:38.172673+00:00,2026-07-02 16:16:38.172673+00:00
341,Product_1753219003,Clothing,Vendor C,2025-07-22 16:16:43.182507+00:00,2026-04-01 16:16:43.182507+00:00
342,Product_1753219008,Grocery,Vendor C,2025-07-22 16:16:48.192160+00:00,2026-05-21 16:16:48.192160+00:00
343,Product_1753219013,Grocery,Vendor A,2025-07-22 16:16:53.200869+00:00,2025-11-21 16:16:53.200869+00:00
344,Product_1753219018,Grocery,Vendor A,2025-07-22 16:16:58.209176+00:00,2025-10-14 16:16:58.209176+00:00
345,Product_1753219023,Clothing,Vendor B,2025-07-22 16:17:03.218502+00:00,2025-12-25 16:17:03.218502+00:00
346,Product_1753219028,Grocery,Vendor E,2025-07-22 16:17:08.227783+00:00,2026-01-14 16:17:08.227783+00:00
347,Product_1753219033,Clothing,Vendor C,2025-07-22 16:17:13.237652+00:00,2026-04-10 16:17:13.237652+00:00
348,Product_1753219038,Toys,Vendor E,2025-07-22 16:17:18.243528+00:00,2025-12-04 16:17:18.243528+00:00
349,Product_1753219043,Electronics,Vendor C,2025-07-22 16:17:23.248857+00:00,2026-01-08 16:17:23.248857+00:00
350,Product_1753219048,Electronics,Vendor B,2025-07-22 16:17:28.258600+00:00,2026-04-23 16:17:28.258600+00:00
351,Product_1753219053,Grocery,Vendor E,2025-07-22 16:17:33.268932+00:00,2026-02-02 16:17:33.268932+00:00
352,Product_1753219058,Electronics,Vendor A,2025-07-22 16:17:38.277308+00:00,2026-03-05 16:17:38.277308+00:00
353,Product_1753219063,Grocery,Vendor E,2025-07-22 16:17:43.287552+00:00,2025-10-04 16:17:43.287552+00:00
354,Product_1753219068,Clothing,Vendor E,2025-07-22 16:17:48.293107+00:00,2025-09-18 16:17:48.293107+00:00
355,Product_1753219073,Clothing,Vendor E,2025-07-22 16:17:53.304492+00:00,2025-12-11 16:17:53.304492+00:00
356,Product_1753219078,Books,Vendor C,2025-07-22 16:17:58.313681+00:00,2025-09-16 16:17:58.313681+00:00
357,Product_1753219083,Grocery,Vendor B,2025-07-22 16:18:03.318914+00:00,2026-04-14 16:18:03.318914+00:00
358,Product_1753219088,Toys,Vendor D,2025-07-22 16:18:08.330865+00:00,2026-04-04 16:18:08.330865+00:00
359,Product_1753219093,Grocery,Vendor E,2025-07-22 16:18:13.339953+00:00,2026-06-14 16:18:13.339953+00:00
360,Product_1753219098,Clothing,Vendor A,2025-07-22 16:18:18.345752+00:00,2026-06-22 16:18:18.345752+00:00
361,Product_1753219103,Books,Vendor E,2025-07-22 16:18:23.356595+00:00,2026-05-10 16:18:23.356595+00:00
362,Product_1753219108,Grocery,Vendor B,2025-07-22 16:18:28.367314+00:00,2026-04-19 16:18:28.367314+00:00
363,Product_1753219113,Clothing,Vendor B,2025-07-22 16:18:33.372948+00:00,2026-05-11 16:18:33.372948+00:00
364,Product_1753219118,Clothing,Vendor A,2025-07-22 16:18:38.383645+00:00,2025-08-22 16:18:38.383645+00:00
365,Product_1753219123,Books,Vendor E,2025-07-22 16:18:43.397124+00:00,2025-10-11 16:18:43.397124+00:00
366,Product_1753219128,Grocery,Vendor D,2025-07-22 16:18:48.408139+00:00,2026-04-08 16:18:48.408139+00:00
367,Product_1753219133,Toys,Vendor A,2025-07-22 16:18:53.418519+00:00,2025-08-21 16:18:53.418519+00:00
368,Product_1753219138,Toys,Vendor D,2025-07-22 16:18:58.427484+00:00,2026-01-15 16:18:58.427484+00:00
369,Product_1753219143,Clothing,Vendor B,2025-07-22 16:19:03.436404+00:00,2026-04-06 16:19:03.436404+00:00
370,Product_1753219148,Clothing,Vendor C,2025-07-22 16:19:08.447588+00:00,2026-06-28 16:19:08.447588+00:00
371,Product_1753219153,Grocery,Vendor B,2025-07-22 16:19:13.456786+00:00,2025-12-24 16:19:13.456786+00:00
372,Product_1753219158,Toys,Vendor A,2025-07-22 16:19:18.468389+00:00,2025-12-17 16:19:18.468389+00:00
373,Product_1753219163,Grocery,Vendor A,2025-07-22 16:19:23.478625+00:00,2025-12-14 16:19:23.478625+00:00
374,Product_1753219168,Grocery,Vendor A,2025-07-22 16:19:28.488980+00:00,2026-05-13 16:19:28.488980+00:00
375,Product_1753219173,Clothing,Vendor E,2025-07-22 16:19:33.498110+00:00,2025-11-12 16:19:33.498110+00:00
376,Product_1753219178,Toys,Vendor B,2025-07-22 16:19:38.508996+00:00,2025-11-09 16:19:38.508996+00:00
377,Product_1753219183,Grocery,Vendor E,2025-07-22 16:19:43.520012+00:00,2026-07-03 16:19:43.520012+00:00
378,Product_1753219188,Grocery,Vendor A,2025-07-22 16:19:48.529685+00:00,2025-08-24 16:19:48.529685+00:00
379,Product_1753219193,Toys,Vendor E,2025-07-22 16:19:53.540428+00:00,2025-10-10 16:19:53.540428+00:00
380,Product_1753219198,Books,Vendor A,2025-07-22 16:19:58.550768+00:00,2026-05-26 16:19:58.550768+00:00
381,Product_1753219203,Toys,Vendor B,2025-07-22 16:20:03.562098+00:00,2026-06-01 16:20:03.562098+00:00
382,Product_1753219208,Books,Vendor D,2025-07-22 16:20:08.573293+00:00,2026-07-10 16:20:08.573293+00:00
383,Product_1753219213,Electronics,Vendor A,2025-07-22 16:20:13.584395+00:00,2025-09-13 16:20:13.584395+00:00
384,Product_1753219218,Books,Vendor E,2025-07-22 16:20:18.589763+00:00,2026-02-01 16:20:18.589763+00:00
385,Product_1753219223,Clothing,Vendor B,2025-07-22 16:20:23.596111+00:00,2026-04-20 16:20:23.596111+00:00
386,Product_1753219228,Books,Vendor A,2025-07-22 16:20:28.600526+00:00,2026-05-28 16:20:28.600526+00:00
387,Product_1753219233,Grocery,Vendor B,2025-07-22 16:20:33.605733+00:00,2025-12-26 16:20:33.605733+00:00
388,Product_1753219238,Electronics,Vendor A,2025-07-22 16:20:38.609890+00:00,2026-05-20 16:20:38.609890+00:00
389,Product_1753219243,Grocery,Vendor A,2025-07-22 16:20:43.621583+00:00,2026-04-06 16:20:43.621583+00:00
390,Product_1753219248,Clothing,Vendor B,2025-07-22 16:20:48.721873+00:00,2025-12-15 16:20:48.721873+00:00
391,Product_1753219253,Clothing,Vendor D,2025-07-22 16:20:53.726429+00:00,2026-02-27 16:20:53.726429+00:00
392,Product_1753219258,Toys,Vendor C,2025-07-22 16:20:58.735360+00:00,2026-06-10 16:20:58.735360+00:00
393,Product_1753219263,Electronics,Vendor C,2025-07-22 16:21:03.744505+00:00,2025-12-16 16:21:03.744505+00:00
394,Product_1753219268,Electronics,Vendor B,2025-07-22 16:21:08.748973+00:00,2025-12-24 16:21:08.748973+00:00
395,Product_1753219273,Clothing,Vendor C,2025-07-22 16:21:13.861989+00:00,2025-08-29 16:21:13.861989+00:00
396,Product_1753219278,Toys,Vendor E,2025-07-22 16:21:18.876737+00:00,2026-05-16 16:21:18.876737+00:00
397,Product_1753219283,Clothing,Vendor A,2025-07-22 16:21:23.886595+00:00,2026-04-26 16:21:23.886595+00:00
398,Product_1753219288,Toys,Vendor D,2025-07-22 16:21:28.897917+00:00,2026-01-20 16:21:28.897917+00:00
399,Product_1753219293,Toys,Vendor B,2025-07-22 16:21:33.909221+00:00,2026-03-02 16:21:33.909221+00:00
400,Product_1753219298,Grocery,Vendor E,2025-07-22 16:21:38.939523+00:00,2026-06-13 16:21:38.939523+00:00
401,Product_1753219303,Books,Vendor E,2025-07-22 16:21:43.949847+00:00,2025-11-28 16:21:43.949847+00:00
402,Product_1753219308,Toys,Vendor E,2025-07-22 16:21:48.960823+00:00,2025-12-05 16:21:48.960823+00:00
403,Product_1753219313,Toys,Vendor D,2025-07-22 16:21:53.970188+00:00,2025-09-25 16:21:53.970188+00:00
404,Product_1753219318,Electronics,Vendor D,2025-07-22 16:21:58.981376+00:00,2025-12-02 16:21:58.981376+00:00
405,Product_1753219323,Books,Vendor B,2025-07-22 16:22:03.992510+00:00,2025-10-31 16:22:03.992510+00:00
406,Product_1753219329,Clothing,Vendor D,2025-07-22 16:22:09.003376+00:00,2025-11-23 16:22:09.003376+00:00
407,Product_1753219334,Grocery,Vendor B,2025-07-22 16:22:14.014230+00:00,2025-12-17 16:22:14.014230+00:00
408,Product_1753219339,Clothing,Vendor E,2025-07-22 16:22:19.025654+00:00,2026-01-18 16:22:19.025654+00:00
409,Product_1753219344,Electronics,Vendor D,2025-07-22 16:22:24.035130+00:00,2026-02-09 16:22:24.035130+00:00
410,Product_1753219349,Toys,Vendor B,2025-07-22 16:22:29.039619+00:00,2025-09-01 16:22:29.039619+00:00
411,Product_1753219354,Toys,Vendor D,2025-07-22 16:22:34.050566+00:00,2025-10-04 16:22:34.050566+00:00
412,Product_1753219359,Toys,Vendor D,2025-07-22 16:22:39.061479+00:00,2025-12-11 16:22:39.061479+00:00
413,Product_1753219364,Clothing,Vendor E,2025-07-22 16:22:44.066942+00:00,2026-04-08 16:22:44.066942+00:00
414,Product_1753219369,Electronics,Vendor A,2025-07-22 16:22:49.076617+00:00,2025-11-10 16:22:49.076617+00:00
415,Product_1753219374,Grocery,Vendor B,2025-07-22 16:22:54.085865+00:00,2026-04-10 16:22:54.085865+00:00
416,Product_1753219379,Books,Vendor D,2025-07-22 16:22:59.092248+00:00,2025-11-29 16:22:59.092248+00:00
417,Product_1753219384,Books,Vendor C,2025-07-22 16:23:04.097731+00:00,2026-07-21 16:23:04.097731+00:00
418,Product_1753219389,Books,Vendor A,2025-07-22 16:23:09.103713+00:00,2025-12-03 16:23:09.103713+00:00
419,Product_1753219394,Toys,Vendor C,2025-07-22 16:23:14.109402+00:00,2025-09-27 16:23:14.109402+00:00
420,Product_1753219399,Electronics,Vendor A,2025-07-22 16:23:19.121875+00:00,2026-06-28 16:23:19.121875+00:00
421,Product_1753219404,Electronics,Vendor C,2025-07-22 16:23:24.129619+00:00,2026-04-01 16:23:24.129619+00:00
422,Product_1753219409,Toys,Vendor D,2025-07-22 16:23:29.134624+00:00,2026-07-15 16:23:29.134624+00:00
423,Product_1753219414,Grocery,Vendor A,2025-07-22 16:23:34.142566+00:00,2026-05-22 16:23:34.142566+00:00
424,Product_1753219419,Clothing,Vendor E,2025-07-22 16:23:39.152850+00:00,2025-08-27 16:23:39.152850+00:00
425,Product_1753219424,Books,Vendor D,2025-07-22 16:23:44.158618+00:00,2025-12-06 16:23:44.158618+00:00
426,Product_1753219429,Books,Vendor A,2025-07-22 16:23:49.164428+00:00,2025-08-21 16:23:49.164428+00:00
427,Product_1753219434,Clothing,Vendor D,2025-07-22 16:23:54.179257+00:00,2025-12-15 16:23:54.179257+00:00
428,Product_1753219439,Books,Vendor C,2025-07-22 16:23:59.186059+00:00,2026-04-19 16:23:59.186059+00:00
